id,title,description,availability,condition,price,link,image_link,brand,additional_image_link,quantity_to_sell_on_facebook,inventory
7268079304843,Tecido Para Sofá Veludo Velfit Liso Telha,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 284 gramas/m2 Composição: 100% Poliester Largua: 1,40M Cuidados: O veludo é uma opção popular para a decoração de interiores, pois é fácil de limpar e manter. Ele é uma boa escolha para móveis como sofás, cadeiras e almofadas, pois é macio e confortável. O veludo também pode ser usado em cortinas e tapetes para adicionar textura e profundidade a um quarto. Ele é popular em decorações clássicas e tradicionais, mas também pode ser usado em espaços contemporâneos para adicionar um toque de luxo. Ele é disponível em uma variedade de cores, desde tons neutros até cores vibrantes, para se adequar a diferentes estilos de decoração. gramas/m2",in stock,new,57.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-velfit-liso-telha,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10312.jpg?v=1706974435,Texpoint,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10313.jpg?v=1706974435,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/poltrona_less_reflection_dac627a2-6476-45af-a6cb-c755dcb53b86.jpg?v=1728500900",100,100
7268079468683,Tecido Para Sofá Veludo Velfit Folhas Ferrugem,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 284 gramas/m2 Composição: 100% Poliester Largua: 1,40M Cuidados: O veludo é uma opção popular para a decoração de interiores, pois é fácil de limpar e manter. Ele é uma boa escolha para móveis como sofás, cadeiras e almofadas, pois é macio e confortável. O veludo também pode ser usado em cortinas e tapetes para adicionar textura e profundidade a um quarto. Ele é popular em decorações clássicas e tradicionais, mas também pode ser usado em espaços contemporâneos para adicionar um toque de luxo. Ele é disponível em uma variedade de cores, desde tons neutros até cores vibrantes, para se adequar a diferentes estilos de decoração. gramas/m2",in stock,new,57.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-velfit-folhas-ferrugem,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10319.jpg?v=1706974448,Texpoint,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10320.jpg?v=1706974448,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10321.jpg?v=1706974448",100,100
7268079534219,Tecido Para Sofá Veludo Liso Star Camurça,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 260 gramas/m2 Composição: 100%Poliester Largua: 1,40M Cuidados: gramas/m2",in stock,new,21.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-liso-star-camurca,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10327.jpg?v=1706974458,Corttex Indústria Têxtil,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10328.jpg?v=1706974458,100,100
7268079665291,Tecido Para Sofá Veludo Liso Star Bege Rosado,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 260 gramas/m2 Composição: 100%Poliester Largua: 1,40M Cuidados: gramas/m2",in stock,new,21.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-liso-star-bege-rosado,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10333.jpg?v=1706974468,Corttex Indústria Têxtil,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10334.jpg?v=1706974468,100,100
7268079763595,Tecido Para Sofá Veludo Liso Star Preto,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 260 gramas/m2 Composição: 100%Poliester Largua: 1,40M Cuidados: gramas/m2",in stock,new,21.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-liso-star-preto,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10339.jpg?v=1706974475,Corttex Indústria Têxtil,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10340.jpg?v=1706974475,100,100
7268079894667,Tecido Para Sofá Veludo Liso Star Cru,"O Tecido Vem Inteiro? • SIM Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 260 gramas/m2 Composição: 100%Poliester Largua: 1,40M Cuidados: gramas/m2",in stock,new,21.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-liso-star-cru,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10345.jpg?v=1706974485,Corttex Indústria Têxtil,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10346.jpg?v=1706974485,100,100
7268079992971,Tecido Para Sofá Veludo Liso Star Ferrugem,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 260 gramas/m2 Composição: 100%Poliester Largua: 1,40M Cuidados: gramas/m2",in stock,new,21.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-liso-star-ferrugem,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10351.jpg?v=1706974495,Corttex Indústria Têxtil,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10352.jpg?v=1706974495,100,100
7268080124043,Tecido Para Sofá Veludo Liso Star Azul,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 260 gramas/m2 Composição: 100%Poliester Largua: 1,40M Cuidados: gramas/m2",in stock,new,21.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-liso-star-azul,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/10357.jpg?v=1746883066,Corttex Indústria Têxtil,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/10358.jpg?v=1746883066,100,100
7268080255115,Tecido Para Sofá Veludo Liso Star Vermelho,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 260 gramas/m2 Composição: 100%Poliester Largua: 1,40M Cuidados: gramas/m2",in stock,new,21.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-liso-star-vermelho,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10363.jpg?v=1706974515,Corttex Indústria Têxtil,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10364.jpg?v=1706974515,100,100
7268080386187,Tecido Para Sofá Veludo Liso Star Cinza,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 260 gramas/m2 Composição: 100%Poliester Largua: 1,40M Cuidados: gramas/m2",in stock,new,21.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-liso-star-cinza,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10375.jpg?v=1706974525,Corttex Indústria Têxtil,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10376.jpg?v=1706974525,100,100
7268080517259,Tecido Para Sofá Veludo Liso Café com Leite,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 260 gramas/m2 Composição: 100%Poliester Largua: 1,40M Cuidados: gramas/m2",in stock,new,18.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-liso-cafe-com-leite,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10407.jpg?v=1706974533,Corttex Indústria Têxtil,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10408.jpg?v=1706974533,100,100
7268080615563,Tecido Para Sofá Veludo Liso Violeta,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 260 gramas/m2 Composição: 100%Poliester Largua: 1,40M Cuidados: gramas/m2",in stock,new,18.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-liso-violeta,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/321f7b950173d3c66e9f3ef2de0da3cf.jpg?v=1749480756,Corttex Indústria Têxtil,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/87d76bc9adf5482aa89988a6a399a5ec.jpg?v=1749480756,100,100
7268080713867,Tecido Para Sofá Linho Sintético Rosa Bebê,"O Tecido Vem Inteiro? • SIM Tecido indicado para estofamento de sofás, cadeiras, poltronas, almofadas, cabeceiras. Malha reforçada no verso(Dublado). gramas/m2 Largura: 1,40m Peso: 244 gramas/m2 Composição: 100% Poliéster Cuidados: • Resistência: O linho sintético é resistente e durável, o que o torna ideal para uso em móveis e decoração de interiores. • Fácil de manter: É fácil de limpar e manter, o que o torna uma boa escolha para áreas de alto tráfego. • Design elegante: Possui uma aparência elegante e sofisticada, que pode ser usada para dar um toque de luxo e sofisticação a qualquer espaço. • Versatilidade: Pode ser usado em uma variedade de aplicações, incluindo estofamento de móveis, cortinas, almofadas e até mesmo roupas. • Opções de cores: Possui uma ampla gama de opções de cores, permitindo criar desenhos e padrões vibrantes e coloridos.",in stock,new,24.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-linho-sintetico-rosa-bebe,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10910.jpg?v=1706974552,Corttex Indústria Têxtil,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/9a7b28678ed7e7df360c901487990a23.jpg?v=1776974127,100,100
7268080844939,Courvin Dunas Marrom,"Tecido que imita couro indicado para estofados como sofás, pufes, poltronas, cadeiras e almofadas. • Tem brilho. • Não descasca. • Resistente. • Fácil de limpar. • Dispensa produtos para hidratação e conservação. Composição: 70% Pvc 30% Substrato Largura: 1,40 Metro Peso: 0,98 gramas/m2 Peso: 0,98 gramas/m2",in stock,new,46.98 BRL,https://torretecidos.com.br/products/tecido-courvin-dunas-marrom,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10434.jpg?v=1706974561,Romplas,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10435.jpg?v=1706974561,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/poltrona_a0775388-2a1d-4952-83e5-9ead9872d378.jpg?v=1729014729",100,100
7268080976011,Rústico Linen Grafite,"Rústico Linen Camurça, 1,40m de largura. Tecido indicado para estofados em geral. Peso: 341 gramas/m2 Composição: 1,40m / 100%Poliéster gramas/m2",in stock,new,22.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-rustico-linen-grafite,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10445.jpg?v=1706974572,Torre Tecidos,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10444.jpg?v=1706974572,100,100
7268081139851,Rústico Linen Azul,"O Tecido Vem Inteiro? • SIM Linho Rústico Linen 1,42m de largura. Tecido indicado para estofamento de sofás, cadeiras, poltronas, almofadas, cabeceiras. Malha reforçada no verso(Dublado). Tecido indicado para estofados em geral. Peso: 341 gramas/m2 Composição: 1,40m / 100%Poliéster gramas/m2",in stock,new,22.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-rustico-linen-azul,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10450.jpg?v=1706974582,Corttex Indústria Têxtil,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10451.jpg?v=1706974582,100,100
7268081270923,Tecido Para Sofá Jacquard Adamascado Monarca Café com Leite,"Jacquard Adamascado Monarca Verde Esmeralda com 2,80m de largura. Muito utilizado como forros de mesa para festas de casamentos e outras cerimônias. Peso: 220 gramas/m2 Composição: 58%Algodão 42%Poliester gramas/m2 • Design Complexo: O tecido Jacquard é conhecido por sua capacidade de criar desenhos e padrões complexos e detalhados. • Textura: Possui uma textura única e rica, o que pode adicionar profundidade e interesse visual ao espaço. • Durabilidade: É um tecido resistente e durável, o que o torna ideal para uso em móveis e decoração de interiores. • Versatilidade: Pode ser usado em uma variedade de aplicações, incluindo estofamento de móveis, cortinas, almofadas e até mesmo roupas. • Design elegante: Possui uma aparência elegante e sofisticada, que pode ser usada para dar um toque de luxo e sofisticação a qualquer espaço.",in stock,new,37.50 BRL,https://torretecidos.com.br/products/tecido-para-cortina-jacquard-adamascado-monarca-cafe-com-leite,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10456.jpg?v=1706974592,Torre Tecidos,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10457.jpg?v=1706974592,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10458.jpg?v=1706974592",100,100
7268081303691,Tecido Para Sofá Jacquard Adamascado Monarca Azul Marinho,"Jacquard Adamascado Monarca Verde Esmeralda com 2,80m de largura. Muito utilizado como forros de mesa para festas de casamentos e outras cerimônias. Peso: 220 gramas/m2 Composição: 58%Algodão 42%Poliester gramas/m2 • Design Complexo: O tecido Jacquard é conhecido por sua capacidade de criar desenhos e padrões complexos e detalhados. • Textura: Possui uma textura única e rica, o que pode adicionar profundidade e interesse visual ao espaço. • Durabilidade: É um tecido resistente e durável, o que o torna ideal para uso em móveis e decoração de interiores. • Versatilidade: Pode ser usado em uma variedade de aplicações, incluindo estofamento de móveis, cortinas, almofadas e até mesmo roupas. • Design elegante: Possui uma aparência elegante e sofisticada, que pode ser usada para dar um toque de luxo e sofisticação a qualquer espaço.",in stock,new,37.50 BRL,https://torretecidos.com.br/products/tecido-para-cortina-jacquard-adamascado-monarca-azul-marinho,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10462.jpg?v=1706974599,Torre Tecidos,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10463.jpg?v=1706974599,100,100
7268081434763,Tecido Para Sofá Jacquard Victoria Falso liso Crú/Café,"Jacquard Victoria com 1,44m de largura, dupla face. Tecido indicado para estofar sofás, poltronas e também para colar em paredes. Tecido à pronta entrega. Largura: 1,44m Peso: 250 gramas/m2 Composição: 75%Algodão 25%Poliester gramas/m2 • Design Complexo: O tecido Jacquard é conhecido por sua capacidade de criar desenhos e padrões complexos e detalhados. • Textura: Possui uma textura única e rica, o que pode adicionar profundidade e interesse visual ao espaço. • Durabilidade: É um tecido resistente e durável, o que o torna ideal para uso em móveis e decoração de interiores. • Versatilidade: Pode ser usado em uma variedade de aplicações, incluindo estofamento de móveis, cortinas, almofadas e até mesmo roupas. • Design elegante: Possui uma aparência elegante e sofisticada, que pode ser usada para dar um toque de luxo e sofisticação a qualquer espaço.",in stock,new,37.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-jacquard-victoria-falso-liso-cru-cafe,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10488.jpg?v=1706974612,Imetextil - Textil Irineu Meneghel Ltda.,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10489.jpg?v=1706974612,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10490.jpg?v=1706974612",100,100
7268081598603,Tecido Para Sofá Jacquard Victoria Floral Crú/Café,"Jacquard Victoria com 1,44m de largura, dupla face. Tecido indicado para estofar sofás, poltronas e também para colar em paredes. Tecido à pronta entrega. Largura: 1,44m Peso: 250 gramas/m2 Composição: 75%Algodão 25%Poliester gramas/m2 • Design Complexo: O tecido Jacquard é conhecido por sua capacidade de criar desenhos e padrões complexos e detalhados. • Textura: Possui uma textura única e rica, o que pode adicionar profundidade e interesse visual ao espaço. • Durabilidade: É um tecido resistente e durável, o que o torna ideal para uso em móveis e decoração de interiores. • Versatilidade: Pode ser usado em uma variedade de aplicações, incluindo estofamento de móveis, cortinas, almofadas e até mesmo roupas. • Design elegante: Possui uma aparência elegante e sofisticada, que pode ser usada para dar um toque de luxo e sofisticação a qualquer espaço.",in stock,new,37.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-jacquard-victoria-floral-cru-cafe,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10496.jpg?v=1706974624,Imetextil - Textil Irineu Meneghel Ltda.,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10497.jpg?v=1706974624,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10498.jpg?v=1706974624",100,100
7268081729675,Tecido Para Sofá Veludo Velfit Geometrico Verde Oliva,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 284 gramas/m2 Composição: 100% Poliester Largua: 1,40M Cuidados: O veludo é uma opção popular para a decoração de interiores, pois é fácil de limpar e manter. Ele é uma boa escolha para móveis como sofás, cadeiras e almofadas, pois é macio e confortável. O veludo também pode ser usado em cortinas e tapetes para adicionar textura e profundidade a um quarto. Ele é popular em decorações clássicas e tradicionais, mas também pode ser usado em espaços contemporâneos para adicionar um toque de luxo. Ele é disponível em uma variedade de cores, desde tons neutros até cores vibrantes, para se adequar a diferentes estilos de decoração. gramas/m2",in stock,new,57.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-velfit-geometrico-verde-oliva,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10504.jpg?v=1706974633,Texpoint,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10505.jpg?v=1706974633,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/poltrona_less_reflection_5d71ab68-d4aa-47a5-ba69-976c2537c95b.jpg?v=1728501082",100,100
7268081860747,Tecido Para Sofá Veludo Velfit Geometrico Terracota,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 284 gramas/m2 Composição: 100% Poliester Largua: 1,40M Cuidados: O veludo é uma opção popular para a decoração de interiores, pois é fácil de limpar e manter. Ele é uma boa escolha para móveis como sofás, cadeiras e almofadas, pois é macio e confortável. O veludo também pode ser usado em cortinas e tapetes para adicionar textura e profundidade a um quarto. Ele é popular em decorações clássicas e tradicionais, mas também pode ser usado em espaços contemporâneos para adicionar um toque de luxo. Ele é disponível em uma variedade de cores, desde tons neutros até cores vibrantes, para se adequar a diferentes estilos de decoração. gramas/m2",in stock,new,57.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-velfit-geometrico-terracota,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10511.jpg?v=1706974643,Texpoint,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10512.jpg?v=1706974643,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/poltrona_less_reflection_e2f0669e-a4db-4313-a5cc-68d8e5785f10.jpg?v=1728501142",100,100
7268081991819,Tecido Para Sofá Veludo Velfit Geometrico Mostarda,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 284 gramas/m2 Composição: 100% Poliester Largua: 1,40M Cuidados: O veludo é uma opção popular para a decoração de interiores, pois é fácil de limpar e manter. Ele é uma boa escolha para móveis como sofás, cadeiras e almofadas, pois é macio e confortável. O veludo também pode ser usado em cortinas e tapetes para adicionar textura e profundidade a um quarto. Ele é popular em decorações clássicas e tradicionais, mas também pode ser usado em espaços contemporâneos para adicionar um toque de luxo. Ele é disponível em uma variedade de cores, desde tons neutros até cores vibrantes, para se adequar a diferentes estilos de decoração. gramas/m2",in stock,new,57.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-velfit-geometrico-mostarda,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10518.jpg?v=1706974654,Texpoint,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10519.jpg?v=1706974654,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/poltrona_less_reflection_5b7b5d49-46fa-4770-9858-e5e1e3771105.jpg?v=1728501181",100,100
7268082122891,Tecido Para Sofá Veludo Velfit Geometrico Telha,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 284 gramas/m2 Composição: 100% Poliester Largua: 1,40M Cuidados: O veludo é uma opção popular para a decoração de interiores, pois é fácil de limpar e manter. Ele é uma boa escolha para móveis como sofás, cadeiras e almofadas, pois é macio e confortável. O veludo também pode ser usado em cortinas e tapetes para adicionar textura e profundidade a um quarto. Ele é popular em decorações clássicas e tradicionais, mas também pode ser usado em espaços contemporâneos para adicionar um toque de luxo. Ele é disponível em uma variedade de cores, desde tons neutros até cores vibrantes, para se adequar a diferentes estilos de decoração. gramas/m2",in stock,new,57.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-velfit-geometrico-telha,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10525.jpg?v=1706974663,Texpoint,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10526.jpg?v=1706974663,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/poltrona_less_reflection_9e4defc8-99b4-40f4-b34e-61072e48fbc6.jpg?v=1728501220",100,100
7268082253963,Tecido Para Sofá Veludo Velfit Geometrico Verde Musgo,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 284 gramas/m2 Composição: 100% Poliester Largua: 1,40M Cuidados: O veludo é uma opção popular para a decoração de interiores, pois é fácil de limpar e manter. Ele é uma boa escolha para móveis como sofás, cadeiras e almofadas, pois é macio e confortável. O veludo também pode ser usado em cortinas e tapetes para adicionar textura e profundidade a um quarto. Ele é popular em decorações clássicas e tradicionais, mas também pode ser usado em espaços contemporâneos para adicionar um toque de luxo. Ele é disponível em uma variedade de cores, desde tons neutros até cores vibrantes, para se adequar a diferentes estilos de decoração. gramas/m2",in stock,new,57.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-velfit-geometrico-verde-musgo,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10531.jpg?v=1706974672,Texpoint,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10532.jpg?v=1706974672,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/poltrona_less_reflection_fab6c560-5a71-4290-a8c5-12d8293337b8.jpg?v=1728501259",100,100
7268082352267,Tecido Para Sofá Veludo Velfit Liso Bege,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 284 gramas/m2 Composição: 100% Poliester Largua: 1,40M Cuidados: O veludo é uma opção popular para a decoração de interiores, pois é fácil de limpar e manter. Ele é uma boa escolha para móveis como sofás, cadeiras e almofadas, pois é macio e confortável. O veludo também pode ser usado em cortinas e tapetes para adicionar textura e profundidade a um quarto. Ele é popular em decorações clássicas e tradicionais, mas também pode ser usado em espaços contemporâneos para adicionar um toque de luxo. Ele é disponível em uma variedade de cores, desde tons neutros até cores vibrantes, para se adequar a diferentes estilos de decoração. gramas/m2",in stock,new,57.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-velfit-liso-bege,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10538.jpg?v=1706974682,Texpoint,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10537.jpg?v=1706974682,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/poltrona_less_reflection_722ceb04-e7e4-404a-9862-04690d5f3aee.jpg?v=1728501304",100,100
7268082483339,Tecido Para Sofá Veludo Velfit Liso Fendi,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 284 gramas/m2 Composição: 100% Poliester Largua: 1,40M Cuidados: O veludo é uma opção popular para a decoração de interiores, pois é fácil de limpar e manter. Ele é uma boa escolha para móveis como sofás, cadeiras e almofadas, pois é macio e confortável. O veludo também pode ser usado em cortinas e tapetes para adicionar textura e profundidade a um quarto. Ele é popular em decorações clássicas e tradicionais, mas também pode ser usado em espaços contemporâneos para adicionar um toque de luxo. Ele é disponível em uma variedade de cores, desde tons neutros até cores vibrantes, para se adequar a diferentes estilos de decoração. gramas/m2",in stock,new,57.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-velfit-liso-fendi,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10543.jpg?v=1706974693,Texpoint,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10544.jpg?v=1706974693,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/poltrona_less_reflection_957d32a6-744b-47bc-ae2e-c036e290ed92.jpg?v=1728501361",100,100
7268082614411,Tecido Para Sofá Veludo Velfit Liso Verde Oliva,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 284 gramas/m2 Composição: 100% Poliester Largua: 1,40M Cuidados: O veludo é uma opção popular para a decoração de interiores, pois é fácil de limpar e manter. Ele é uma boa escolha para móveis como sofás, cadeiras e almofadas, pois é macio e confortável. O veludo também pode ser usado em cortinas e tapetes para adicionar textura e profundidade a um quarto. Ele é popular em decorações clássicas e tradicionais, mas também pode ser usado em espaços contemporâneos para adicionar um toque de luxo. Ele é disponível em uma variedade de cores, desde tons neutros até cores vibrantes, para se adequar a diferentes estilos de decoração. gramas/m2",in stock,new,57.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-velfit-liso-verde-oliva,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10549.jpg?v=1706974703,Texpoint,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10550.jpg?v=1706974703,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/poltrona_less_reflection_eb9c7ce6-005f-496a-bf92-cd9c17bccd45.jpg?v=1728501400",100,100
7268082745483,Tecido Para Sofá Veludo Velfit Liso Azul,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 284 gramas/m2 Composição: 100% Poliester Largua: 1,40M Cuidados: O veludo é uma opção popular para a decoração de interiores, pois é fácil de limpar e manter. Ele é uma boa escolha para móveis como sofás, cadeiras e almofadas, pois é macio e confortável. O veludo também pode ser usado em cortinas e tapetes para adicionar textura e profundidade a um quarto. Ele é popular em decorações clássicas e tradicionais, mas também pode ser usado em espaços contemporâneos para adicionar um toque de luxo. Ele é disponível em uma variedade de cores, desde tons neutros até cores vibrantes, para se adequar a diferentes estilos de decoração. gramas/m2",in stock,new,57.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-velfit-liso-azul,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10556.jpg?v=1706974712,Texpoint,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10555.jpg?v=1706974712,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/poltrona_less_reflection_067cb733-78b8-40e7-9e6b-58931b5be726.jpg?v=1728501446",100,100
7268082811019,Tecido Para Sofá Veludo Velfit Liso Terracota,"Com 1,40m de largura. Este veludo é indicado para todos os tipos de estofados, incluindo sofás, cadeiras e poltronas. Peso: 284 gramas/m2 Composição: 100% Poliester Largua: 1,40M Cuidados: O veludo é uma opção popular para a decoração de interiores, pois é fácil de limpar e manter. Ele é uma boa escolha para móveis como sofás, cadeiras e almofadas, pois é macio e confortável. O veludo também pode ser usado em cortinas e tapetes para adicionar textura e profundidade a um quarto. Ele é popular em decorações clássicas e tradicionais, mas também pode ser usado em espaços contemporâneos para adicionar um toque de luxo. Ele é disponível em uma variedade de cores, desde tons neutros até cores vibrantes, para se adequar a diferentes estilos de decoração. gramas/m2",in stock,new,57.98 BRL,https://torretecidos.com.br/products/tecido-para-sofa-veludo-velfit-liso-terracota,https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10561.jpg?v=1706974722,Texpoint,"https://cdn.shopify.com/s/files/1/0620/8038/5163/products/10562.jpg?v=1706974722,https://cdn.shopify.com/s/files/1/0620/8038/5163/files/poltrona_less_reflection_ddb831f9-7a57-4c8b-9f0b-f88f20f7a836.jpg?v=1728501485",100,100
